num,step,total
1,0.9129941463470459,2.1769320964813232
2,0.9058811664581299,1.7811336517333984
3,0.8668463230133057,1.5187561511993408
4,0.8171629905700684,1.3487529754638672
5,0.8842170238494873,1.466162919998169
6,0.7811489105224609,1.3894968032836914
7,0.7988331317901611,1.3584191799163818
8,0.812222957611084,1.3174810409545898
9,0.777029275894165,1.295828104019165
10,0.7876439094543457,1.3017358779907227
11,0.7877297401428223,1.3010671138763428
12,0.7761001586914062,1.3220961093902588
13,0.7846801280975342,1.2981479167938232
14,0.778325080871582,1.29311203956604
15,0.7784996032714844,1.281775951385498
16,0.7729480266571045,1.2913329601287842
17,0.7707631587982178,1.2763118743896484
18,0.7695968151092529,1.2755179405212402
19,0.7587628364562988,1.2888479232788086
20,0.7685370445251465,1.2735321521759033
21,0.7710192203521729,1.2770030498504639
22,0.772305965423584,1.2773499488830566
23,0.7708978652954102,1.570775032043457
24,0.7693648338317871,1.2739999294281006
25,0.7621140480041504,1.2924997806549072
26,0.774583101272583,1.2790958881378174
27,0.7696971893310547,1.2735459804534912
28,0.7603552341461182,1.300356149673462
29,0.7697598934173584,1.2743291854858398
30,0.7728250026702881,1.2781949043273926
31,0.7714941501617432,1.2746789455413818
32,0.7742211818695068,1.2769050598144531
33,0.7755320072174072,1.2778332233428955
34,0.7740890979766846,1.2766389846801758
35,0.767528772354126,1.2728211879730225
36,0.7598598003387451,1.2913620471954346
37,0.7733287811279297,1.2774968147277832
38,0.7727501392364502,1.2757627964019775
39,0.772226095199585,1.2780132293701172
40,0.7694010734558105,1.2728540897369385
41,0.7613692283630371,1.2927088737487793
42,0.772907018661499,1.2770640850067139
43,0.7696619033813477,1.275299072265625
44,0.7706680297851562,1.2779309749603271
45,0.7569079399108887,1.2893381118774414
46,0.7737858295440674,1.2781929969787598
47,0.7623951435089111,1.2951080799102783
48,0.7740929126739502,1.2790088653564453
49,0.7720293998718262,1.2747492790222168
50,0.7680759429931641,1.2717139720916748
51,0.7751560211181641,1.2843739986419678
52,0.7742838859558105,1.2788968086242676
53,0.7704141139984131,1.275855302810669
54,0.7729620933532715,1.2809059619903564
55,0.7733550071716309,1.2781641483306885
56,0.7758729457855225,1.2792589664459229
57,0.7672598361968994,1.27925705909729
58,0.7655909061431885,1.299347162246704
59,0.7701239585876465,1.2746572494506836
60,0.775933027267456,1.2812860012054443
61,0.7748668193817139,1.2819089889526367
62,0.7769770622253418,1.3372528553009033
63,0.7849278450012207,1.299609899520874
64,0.7916531562805176,1.3051261901855469
65,0.788870096206665,1.3001580238342285
66,0.7756931781768799,1.283900260925293
67,0.7743349075317383,1.2771921157836914
68,0.7696847915649414,1.2729191780090332
69,0.7722229957580566,1.306086778640747
70,0.8631820678710938,1.3756659030914307
71,0.8414840698242188,1.487401008605957
72,0.8732290267944336,1.4413161277770996
73,0.8798449039459229,1.4518969058990479
74,0.8560628890991211,1.4209179878234863
75,0.8402860164642334,1.4029080867767334
76,0.7761402130126953,1.2922439575195312
77,0.7726969718933105,1.2848598957061768
78,0.771233081817627,1.2797670364379883
79,0.778266191482544,1.2881290912628174
80,0.778306245803833,1.2872631549835205
81,0.7722609043121338,1.29585599899292
82,0.7630519866943359,1.3013670444488525
