num,step,total
1,0.7190022468566895,1.7945201396942139
2,0.7711820602416992,1.6075561046600342
3,0.767653226852417,1.2726540565490723
4,0.7720110416412354,1.2769770622253418
5,0.7718288898468018,1.2811481952667236
6,0.774630069732666,1.2800252437591553
7,0.8073499202728271,1.3173840045928955
8,0.7855710983276367,1.310210943222046
9,0.7669351100921631,1.2815520763397217
10,0.7652549743652344,1.2716801166534424
11,0.7665748596191406,1.2772679328918457
12,0.7710659503936768,1.2753918170928955
13,0.7750542163848877,1.2811288833618164
14,0.7697882652282715,1.2809898853302002
15,0.7784519195556641,1.2858312129974365
16,0.7782180309295654,1.286409854888916
17,0.7832770347595215,1.2958440780639648
18,0.7708837985992432,1.278770923614502
19,0.8032782077789307,1.3169970512390137
20,0.7735109329223633,1.2852139472961426
21,0.7929091453552246,1.308603048324585
22,0.7737002372741699,1.2882962226867676
23,0.7766902446746826,1.457991123199463
24,0.7780978679656982,1.2924528121948242
25,0.7780327796936035,1.2932679653167725
26,0.8323960304260254,1.380826711654663
27,0.7828238010406494,1.3468348979949951
28,0.7747540473937988,1.303389072418213
29,0.7787940502166748,1.295210838317871
30,0.7745699882507324,1.287809133529663
31,0.7658510208129883,1.2718420028686523
32,0.7820839881896973,1.2887599468231201
33,0.7768068313598633,1.296553134918213
34,0.7784991264343262,1.2835299968719482
35,0.7693610191345215,1.2803499698638916
36,0.7800877094268799,1.284532070159912
37,0.8089048862457275,1.3371319770812988
38,0.7876269817352295,1.307478904724121
39,0.7711801528930664,1.2941701412200928
40,0.7676091194152832,1.2816240787506104
41,0.7669689655303955,1.2709999084472656
42,0.7649760246276855,1.268388032913208
43,0.7677969932556152,1.2714359760284424
44,0.765434741973877,1.2701570987701416
45,0.7673909664154053,1.2745769023895264
46,0.7677369117736816,1.271317958831787
47,0.7681069374084473,1.2729730606079102
48,0.7648100852966309,1.2690010070800781
49,0.7674422264099121,1.2723190784454346
50,0.7653000354766846,1.2700762748718262
51,0.7676088809967041,1.2724857330322266
52,0.7646150588989258,1.2696280479431152
53,0.767402172088623,1.2715911865234375
54,0.7676751613616943,1.2716279029846191
55,0.7691419124603271,1.2744200229644775
56,0.7648160457611084,1.2698931694030762
57,0.7680938243865967,1.2734148502349854
58,0.7665221691131592,1.2710330486297607
59,0.7675180435180664,1.2725169658660889
60,0.76755690574646,1.2734692096710205
61,0.7684118747711182,1.2756249904632568
62,0.7657983303070068,1.2696921825408936
63,0.7680318355560303,1.2741870880126953
64,0.7642161846160889,1.269874095916748
65,0.767441987991333,1.2724721431732178
66,0.7661881446838379,1.2700700759887695
67,0.767970085144043,1.2731609344482422
68,0.7643749713897705,1.2697501182556152
69,0.7681031227111816,1.2729761600494385
70,0.7660491466522217,1.2699100971221924
71,0.7824058532714844,1.30389404296875
72,0.7643382549285889,1.272439956665039
73,0.7793798446655273,1.284904956817627
74,0.7673349380493164,1.2984399795532227
75,0.8148038387298584,1.3281521797180176
76,0.7744958400726318,1.3009798526763916
77,0.7913599014282227,1.3099536895751953
78,0.775773286819458,1.2897801399230957
79,0.7714219093322754,1.2789421081542969
80,0.7727611064910889,1.2806251049041748
81,0.7645318508148193,1.4279589653015137
82,0.7696309089660645,1.276268720626831
83,0.7738437652587891,1.283003807067871
84,0.779088020324707,1.3173320293426514
85,0.7674860954284668,1.2797651290893555
86,0.7832200527191162,1.3100101947784424
87,0.7762348651885986,1.2880439758300781
88,0.76908278465271,1.2746167182922363
89,0.769212007522583,1.2764160633087158
90,0.7822918891906738,1.3007798194885254
91,0.777076244354248,1.2936899662017822
92,0.7669601440429688,1.276684045791626
93,0.7789580821990967,1.2894139289855957
94,0.7797372341156006,1.2873380184173584
95,0.7699358463287354,1.290647029876709
96,0.767157793045044,1.2749559879302979
97,0.77370285987854,1.2802119255065918
98,0.7741661071777344,1.283839225769043
99,0.7711989879608154,1.2787809371948242
100,0.7735512256622314,1.2856462001800537
