num,step,total
1,0.7390167713165283,1.419705867767334
2,0.7783279418945312,1.679481029510498
3,0.7872409820556641,1.2883169651031494
4,0.7864959239959717,1.285243034362793
5,0.7675402164459229,1.2602617740631104
6,0.7688419818878174,1.2664568424224854
7,0.7687959671020508,1.2658679485321045
8,0.7681012153625488,1.2620599269866943
9,0.7652938365936279,1.2587687969207764
10,0.786430835723877,1.2831361293792725
11,0.8027081489562988,1.3009562492370605
12,0.7937510013580322,1.2906298637390137
13,0.779839277267456,1.284735918045044
14,0.7700710296630859,1.2731449604034424
15,0.7771809101104736,1.271202802658081
16,0.78171706199646,1.2874140739440918
17,0.7828390598297119,1.280555009841919
18,0.7687797546386719,1.2680728435516357
19,0.7700068950653076,1.2691256999969482
20,0.7655529975891113,1.2586688995361328
21,0.7702851295471191,1.264695167541504
22,0.7786350250244141,1.277292013168335
23,0.7780718803405762,1.3971519470214844
24,0.7762558460235596,1.291468858718872
25,0.774756908416748,1.2719590663909912
26,0.7897231578826904,1.287811040878296
27,0.7771742343902588,1.2791380882263184
28,0.7791547775268555,1.2754969596862793
29,0.7779810428619385,1.2741620540618896
30,0.7803287506103516,1.2812550067901611
31,0.7657408714294434,1.2621829509735107
32,0.7840781211853027,1.2787387371063232
33,0.7715139389038086,1.266474962234497
34,0.7699830532073975,1.280989170074463
35,0.7688288688659668,1.274810791015625
36,0.7719109058380127,1.2739918231964111
37,0.7674970626831055,1.261742115020752
38,0.768068790435791,1.2610321044921875
39,0.7760798931121826,1.271008014678955
40,0.766974925994873,1.262725830078125
41,0.7793798446655273,1.2728989124298096
42,0.782567024230957,1.2858140468597412
43,0.78314208984375,1.278433084487915
44,0.765535831451416,1.2631559371948242
45,0.7759208679199219,1.269899845123291
46,0.792694091796875,1.2940342426300049
47,0.7790892124176025,1.2748751640319824
48,0.7756149768829346,1.2747600078582764
49,0.7685070037841797,1.2637240886688232
50,0.7713668346405029,1.26698899269104
51,0.769935131072998,1.2676119804382324
52,0.7719430923461914,1.268873929977417
53,0.7855911254882812,1.2846109867095947
54,0.7708590030670166,1.2808539867401123
55,0.7889211177825928,1.295624017715454
56,0.7918570041656494,1.298321008682251
57,0.8497698307037354,1.4023120403289795
58,0.7973759174346924,1.3032240867614746
59,0.8559780120849609,1.3904058933258057
60,0.8566281795501709,1.383059024810791
61,0.8642899990081787,1.4255139827728271
62,0.8498890399932861,1.380275011062622
63,0.8028826713562012,1.3208558559417725
64,0.7397880554199219,1.3967461585998535
65,0.8300662040710449,1.349337100982666
66,0.778548002243042,1.2945351600646973
67,0.7844820022583008,1.2872099876403809
68,0.7786309719085693,1.2802307605743408
69,0.7761237621307373,1.276174783706665
70,0.789172887802124,1.2868120670318604
71,0.7973849773406982,1.3158106803894043
72,0.7665719985961914,1.2647149562835693
73,0.7668778896331787,1.2638442516326904
74,0.7713508605957031,1.2727479934692383
75,0.7739896774291992,1.2684218883514404
76,0.767413854598999,1.263179063796997
77,0.7671389579772949,1.2626550197601318
78,0.7673559188842773,1.2616298198699951
79,0.7700068950653076,1.2651841640472412
80,0.775947093963623,1.2720041275024414
81,0.7693829536437988,1.4316070079803467
82,0.7698919773101807,1.2664649486541748
83,0.7734179496765137,1.2762629985809326
84,0.7767038345336914,1.2783989906311035
85,0.7868587970733643,1.2921197414398193
86,0.8114349842071533,1.3198163509368896
87,0.7867069244384766,1.304866075515747
88,0.7905359268188477,1.3084418773651123
89,0.7746927738189697,1.2807049751281738
90,0.7850990295410156,1.289219856262207
91,0.783189058303833,1.2994568347930908
92,0.7809069156646729,1.2816708087921143
93,0.776141881942749,1.2728667259216309
94,0.7939801216125488,1.2959949970245361
95,0.8261911869049072,1.3381500244140625
96,0.8136217594146729,1.3301358222961426
97,0.7954409122467041,1.3003289699554443
98,0.7852869033813477,1.3049712181091309
99,0.7731082439422607,1.2744967937469482
100,0.7759840488433838,1.2768189907073975
101,0.7797050476074219,1.2687311172485352
102,0.7775311470031738,1.2851650714874268
103,0.7738158702850342,1.2725648880004883
104,0.7719459533691406,1.2682228088378906
105,0.7751350402832031,1.2684922218322754
106,0.7718241214752197,1.272118091583252
107,0.773604154586792,1.2711491584777832
108,0.7722721099853516,1.2670247554779053
109,0.7714166641235352,1.2655138969421387
110,0.7728557586669922,1.2697150707244873
111,0.7706649303436279,1.264672040939331
112,0.7693362236022949,1.2638757228851318
113,0.773291826248169,1.2674510478973389
114,0.7694258689880371,1.268193006515503
115,0.7686488628387451,1.2661969661712646
116,0.7745449542999268,1.2680079936981201
117,0.8755440711975098,1.374082088470459
118,0.7615852355957031,1.2827589511871338
119,0.765538215637207,1.2613651752471924
120,0.7686519622802734,1.2636480331420898
121,0.773155927658081,1.2664928436279297
122,0.7671148777008057,1.260897159576416
123,0.7678251266479492,1.26224684715271
124,0.7672412395477295,1.2610588073730469
125,0.7675042152404785,1.2604551315307617
126,0.768319845199585,1.263819932937622
127,0.7728009223937988,1.271864652633667
128,0.7706699371337891,1.2655367851257324
129,0.7882080078125,1.2883100509643555
130,0.7985968589782715,1.3115818500518799
131,0.8005290031433105,1.3575479984283447
132,0.8127939701080322,1.3453302383422852
133,0.7977960109710693,1.3203401565551758
134,0.8441648483276367,1.3755578994750977
135,0.8246071338653564,1.4149219989776611
136,0.7766950130462646,1.329613208770752
137,0.7694869041442871,1.2726080417633057
138,0.7719070911407471,1.2720601558685303
139,0.7676830291748047,1.2632472515106201
140,0.7716710567474365,1.266348123550415
141,0.7707602977752686,1.2674322128295898
142,0.7676620483398438,1.2670502662658691
143,0.7913830280303955,1.288468837738037
144,0.8339211940765381,1.3358848094940186
145,0.8137240409851074,1.4365410804748535
146,0.8034391403198242,1.308058261871338
147,0.8166382312774658,1.3349189758300781
148,0.7910518646240234,1.3379268646240234
149,0.7734630107879639,1.3050103187561035
150,0.7685928344726562,1.2671418190002441
151,0.7687418460845947,1.2641029357910156
152,0.7674739360809326,1.2676730155944824
153,0.7632110118865967,1.4585001468658447
154,0.7659690380096436,1.2608792781829834
155,0.7738392353057861,1.2682960033416748
156,0.7681159973144531,1.26904296875
157,0.7659831047058105,1.2727560997009277
158,0.783541202545166,1.2850689888000488
159,0.8576970100402832,1.378857135772705
160,0.8038270473480225,1.3385589122772217
